mef_v3_id,termino_canonico,capa,fuente_id,archivo,linea,tipo_coincidencia,forma_encontrada,contexto
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1338,CANONICO,Module,# 130. Module Registry Entry
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1368,CANONICO,Module,Registrar un Module no deberá activarlo.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1374,CANONICO,Module,ENG-019 construirá Services del Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1390,CANONICO,Module,# 136. Module Does Not Resolve Arbitrarily
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1408,CANONICO,Module,ENG-022 gobierna Events del Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1414,CANONICO,Module,Podrán permanecer dentro del Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1426,CANONICO,Module,El Module Owner será normalmente responsable de sus Events publicados.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1441,CANONICO,Module,module identity
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1452,CANONICO,Module,# 144. Module Trust
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1454,CANONICO,Module,Un Module instalado no deberá considerarse automáticamente confiable.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1471,CANONICO,Module,# 146. Module Isolation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1502,CANONICO,Module,# 150. Module Data Ownership
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1504,CANONICO,Module,Un Module debería ser autoridad sobre su propio estado persistente.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1508,CANONICO,Module,# 151. Cross-Module Data Access
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1510,CANONICO,Module,No deberá ocurrir mediante acceso arbitrario a tablas/almacenamiento interno de otro Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1534,CANONICO,Module,Las Migrations deberán pertenecer al Module/Package responsable.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1540,CANONICO,Module,# 156. Module Persistence
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1548,CANONICO,Module,# 157. Module Configuration
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1578,CANONICO,Module,# 162. Module Feature Flags
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1586,CANONICO,Module,Deberán pertenecer al Module correspondiente.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1598,CANONICO,Module,Un Module podrá publicar Extension Points.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1630,CANONICO,Module,Una Extension no deberá recibir acceso irrestricto a internals del Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1640,CANONICO,Module,# 171. Module Compatibility
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1642,CANONICO,Module,Un Module deberá declarar Runtime/Contract Requirements.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1680,CANONICO,Module,Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1689,CANONICO,Module,# 177. Module Upgrade
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1691,CANONICO,Module,Un Module deberá poder evolucionar de versión.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1709,CANONICO,Module,# 179. Module Replacement
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1711,CANONICO,Module,Un Module no deberá reemplazarse en Runtime activo en la primera implementación.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1745,CANONICO,Module,# 183. Dynamic Module Loading
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1751,CANONICO,Module,# 184. Module Deprecation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1753,CANONICO,Module,Un Module podrá marcarse Deprecated.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1757,CANONICO,Module,# 185. Module Retirement
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1759,CANONICO,Module,Un Module retirado no deberá participar en nueva Runtime Composition soportada.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1763,CANONICO,Module,# 186. Replacement Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1771,CANONICO,Module,Debería proporcionarse cuando Module público se retire.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1775,CANONICO,Module,# 188. Module Documentation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1777,CANONICO,Module,Todo Module público deberá documentar al menos:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1817,CANONICO,Module,# 193. Module Validation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1843,CANONICO,Module,Comprueba que Module esté correctamente descrito.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1867,CANONICO,Module,Comprueba que Runtime pueda integrar el Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1889,CANONICO,Module,# 203. Module Validation Result
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1904,CANONICO,Module,# 204. Invalid Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1910,CANONICO,Module,# 205. Optional Invalid Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1916,CANONICO,Module,# 206. Required Invalid Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1935,CANONICO,Module,MEF-MOD-001 Module manifest invalid
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1936,CANONICO,Module,MEF-MOD-002 Module identity invalid
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1937,CANONICO,Module,MEF-MOD-003 Duplicate module identity
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1938,CANONICO,Module,MEF-MOD-004 Module version invalid
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1939,CANONICO,Module,MEF-MOD-005 Module entrypoint invalid
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1940,CANONICO,Module,MEF-MOD-006 Required module dependency missing
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1941,CANONICO,Module,MEF-MOD-007 Module dependency cycle detected
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1946,CANONICO,Module,MEF-MOD-012 Module configuration invalid
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1947,CANONICO,Module,MEF-MOD-013 Module initialization failed
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1948,CANONICO,Module,MEF-MOD-014 Module activation failed
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1949,CANONICO,Module,MEF-MOD-015 Module deactivation failed
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1950,CANONICO,Module,MEF-MOD-016 Module visibility violation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1951,CANONICO,Module,MEF-MOD-017 Module internal API access denied
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1952,CANONICO,Module,MEF-MOD-018 Module compatibility failure
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1953,CANONICO,Module,MEF-MOD-019 Module lifecycle violation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1954,CANONICO,Module,MEF-MOD-020 Module invariant violated
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1964,CANONICO,Module,Module manifest invalid.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1966,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1975,CANONICO,Module,# 210. Duplicate Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1980,CANONICO,Module,Duplicate module identity detected.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1982,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1997,CANONICO,Module,Required module dependency missing.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,1999,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2015,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2034,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2048,CANONICO,Module,Module activation failed.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2050,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2064,CANONICO,Module,Cross-module internal API access denied.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2080,CANONICO,Module,# 216. Module Invariant Violation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2085,CANONICO,Module,Module invariant violated.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2087,CANONICO,Module,Module:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2091,CANONICO,Module,Module accepted workload before activation completed.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2098,CANONICO,Module,ENG-025 deberá permitir Telemetry por Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2102,CANONICO,Module,# 218. Standard Module Attributes
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2107,CANONICO,Module,mef.module.id
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2108,CANONICO,Module,mef.module.version
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2109,CANONICO,Module,mef.module.state
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2114,CANONICO,Module,# 219. Module Metrics
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2119,CANONICO,Module,mef.module.activation.duration
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2120,CANONICO,Module,mef.module.failures.total
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2127,CANONICO,Module,# 220. Module Trace
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2132,CANONICO,Module,module.initialize
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2133,CANONICO,Module,module.activate
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2134,CANONICO,Module,module.deactivate
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2139,CANONICO,Module,# 221. Module Logs
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2141,CANONICO,Module,Deberán incluir Module ID estructurado cuando corresponda.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2145,CANONICO,Module,# 222. Module Health
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2147,CANONICO,Module,Un Module podrá proporcionar Health Check.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2151,CANONICO,Module,# 223. Module Health ≠ Module State
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2165,CANONICO,Module,# 224. Required Module Health
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2171,CANONICO,Module,# 225. Optional Module Health
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2179,CANONICO,Module,ENG-026 deberá medir Module Lifecycle cuando sea significativo.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2188,CANONICO,Module,BM-MODULE-ACTIVATE
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2193,CANONICO,Module,# 228. Module Memory
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2195,CANONICO,Module,Podrá medirse overhead aproximado por Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2199,CANONICO,Module,# 229. Module Count Scaling
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2213,CANONICO,Module,ENG-009 deberá permitir Tests de Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2217,CANONICO,Module,# 232. Module Unit Tests
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2223,CANONICO,Module,# 233. Module Integration Test
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2238,CANONICO,Module,# 234. Module Contract Test
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2276,CANONICO,Module,Deberá intentar acceso a internals de otro Module y confirmar rechazo.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2298,CANONICO,Module,# 243. Test Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2304,CANONICO,Module,# 244. Test Module Identity
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2310,CANONICO,Module,# 245. Fixture Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2327,CANONICO,Module,mef module list
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2328,CANONICO,Module,mef module inspect
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2329,CANONICO,Module,mef module validate
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2330,CANONICO,Module,mef module graph
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2331,CANONICO,Module,mef module contracts
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2332,CANONICO,Module,mef module capabilities
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2337,CANONICO,Module,# 248. `module list`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2351,CANONICO,Module,# 249. `module inspect`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2368,CANONICO,Module,# 250. `module validate`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2370,CANONICO,Module,Deberá validar Module sin necesariamente activar Runtime completo.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2374,CANONICO,Module,# 251. `module graph`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2380,CANONICO,Module,# 252. `module contracts`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2391,CANONICO,Module,# 253. `module capabilities`
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2418,CANONICO,Module,# 256. Module Build Gate
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2436,CANONICO,Module,ENG-017 deberá incluir Module metadata relevante.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2466,CANONICO,Module,# 261. Module-to-Package Traceability
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2482,CANONICO,Module,# 263. Module Install ≠ Activation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2484,CANONICO,Module,Instalar Package no deberá activar automáticamente Module salvo Policy explícita.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2526,CANONICO,Module,# 269. Module State Machine
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2534,CANONICO,Module,# 270. Build-Time Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2536,CANONICO,Module,Un Module podrá ser relevante solo en Build/Tooling.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2540,CANONICO,Module,# 271. Runtime Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2546,CANONICO,Module,# 272. Module Type
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2567,CANONICO,Module,# 274. Module Metadata
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2585,CANONICO,Module,# 277. Module Fingerprint
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2610,CANONICO,Module,# 280. Module Provenance
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2631,CANONICO,Module,# 282. Module Documentation Generation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2636,CANONICO,Module,module catalog
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2660,CANONICO,Module,Antes de modificar/eliminar Module deberá poder analizarse:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2679,CANONICO,Module,# 286. Module Split
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2681,CANONICO,Module,Dividir un Module deberá analizar:
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2693,CANONICO,Module,# 287. Module Merge
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2711,CANONICO,Module,# 290. Module Boundary Tests
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2724,CANONICO,Module,Private services cannot be resolved cross-module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2779,CANONICO,Module,└── Module/
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2812,CANONICO,Module,# 297. Minimal Module Descriptor
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2832,CANONICO,Module,# 298. ModuleDescriptor vs Module Instance
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2840,CANONICO,Module,Module Instance
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2846,CANONICO,Module,# 299. Module Instance Construction
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2854,CANONICO,Module,Leer ModuleDescriptor no deberá ejecutar Module.
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2867,CANONICO,Module,Module Validation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2871,CANONICO,Module,Module Graph
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2879,CANONICO,Module,Module Instance
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2888,CANONICO,Module,# 302. Module Shutdown Flow
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2891,CANONICO,Module,Active Module
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2897,CANONICO,Module,Dispose Module Scope
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2906,CANONICO,Module,# 303. Module Relationship Model
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2909,CANONICO,Module,MODULE
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2931,CANONICO,Module,Module Manifest
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2965,CANONICO,Module,# 306. Module Quality Gate
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2988,CANONICO,Module,Static Module Discovery
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,2996,CANONICO,Module,No Dynamic Module Mutation
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3009,CANONICO,Module,Module Templates
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3010,CANONICO,Module,Module Scaffolding
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3011,CANONICO,Module,Module Catalog
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3013,CANONICO,Module,Module-Specific Health
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3014,CANONICO,Module,Module Performance Reports
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3024,CANONICO,Module,Dynamic Module Loading
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3026,CANONICO,Module,Module Sandboxing
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3029,CANONICO,Module,Federated Module Catalog
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3041,CANONICO,Module,| EI-506 | Todo Module deberá poseer identidad canónica estable y versión independiente de dicha identidad. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3042,CANONICO,Module,| EI-507 | Module y Package deberán mantenerse como conceptos distintos aunque puedan estar relacionados. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3043,CANONICO,Module,| EI-508 | Todo Module deberá encapsular sus internals y publicar únicamente superficies autorizadas. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3044,CANONICO,Module,| EI-509 | Un Module no deberá consumir directamente APIs internas de otro Module fuera de mecanismos arquitectónicamente permitidos. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3045,CANONICO,Module,| EI-510 | Los Module Dependencies obligatorios deberán declararse explícitamente y validarse antes de Activation. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3046,CANONICO,Module,"| EI-511 | Cuando una necesidad pueda expresarse mediante Contract estable, deberá favorecerse Contract Dependency sobre dependencia directa al Module concreto. |"
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3050,CANONICO,Module,| EI-515 | Discovery de un Module no deberá ejecutar Business Logic ni implicar Activation. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3051,CANONICO,Module,| EI-516 | Un Module inválido no deberá alcanzar estado operacional. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3052,CANONICO,Module,"| EI-517 | Module Activation deberá ocurrir únicamente después de satisfacer Dependencies, Contracts, Configuration y Security Requirements obligatorios. |"
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3053,CANONICO,Module,| EI-518 | Los recursos propiedad del Module deberán poder liberarse durante Deactivation o Rollback. |
MEF-V3-DIC-0122,Module,ENG,ENG-028,ENG-028-MODULE_ENGINEERING.md,3054,CANONICO,Module,| EI-519 | Un Service interno de Module no deberá convertirse en dependencia cross-module únicamente por estar registrado en Container. |
